jalan	O
dan	O
terguling	O
hingga	O
menimpa	O
dua	O
mobil	O
lainnya	O
.	O

Tidak	O
ada	O
korban	O
jiwa	O
dalam	O
peristiwa	O
ini	O
namun	O
ketiga	O
kendaraan	O
mengalami	O
kerusakan	O
parah	O
.	O

Polisi	O
masih	O
menyelidiki	EVENT
penyebab	O
kecelakaan	O
diduga	O
sopir	O
truk	O
mengantuk	O
.	O

Hari	TIME
ini	TIME
Senin	TIME
(5/06/2023)	TIME
Gubernur	O
DKI	LOC
Jakarta	LOC
Heru	O
Budi	O
Hartono	O
meresmikan	EVENT
pengoperasian	O
kembali	O
Taman	LOC
Margasatwa	LOC
Ragunan	LOC
setelah	O
sebelumnya	O
ditutup	O
sementara	O
akibat	O
pandemi	EVENT
COVID-19	EVENT
.	O

Dalam	O
sambutannya	O
Heru	O
menyampaikan	EVENT
bahwa	O
pembukaan	O
kembali	O
Ragunan	LOC
ini	O
merupakan	O
upaya	O
Pemprov	O
DKI	LOC
untuk	O
menggerakan	O
roda	O
perekonomian	O
masyarakat	O
yang	O
sempat	O
terdampak	O
pandemi	O
.	O

Sejumlah	O
protokol	O
kesehatan	O
tetap	O
diberlakukan	O
di	O
area	O
Ragunan	LOC
demi	O
mencegah	O
penularan	O
virus	EVENT
Corona	EVENT
.	O

Pengunjung	O
wajib	O
mengenakan	O
masker	O
menjaga	O
jarak	O
aman	O
dan	O
mencuci	O
tangan	O
dengan	O
sabun	O
atau	O
hand	O
sanitizer	O
.	O

Pembatasan	O
jumlah	O
pengunjung	O
juga	O
diterapkan	O
maksimal	O
8000	O
orang	O
per	O
hari	TIME
.	O

Selasa	TIME
besok	TIME
(6/07/2023)	TIME
pukul	TIME
09.00	TIME
WIB	TIME
Presiden	O
Joko	O
Widodo	O
dijadwalkan	O
meresmikan	EVENT
Jalan	LOC
Tol	LOC
Semarang-Demak	LOC
seksi	O
1	O
dan	O
2	O
yang	O
menghubungkan	O
Jawa	LOC
Tengah	LOC
dan	O
Jawa	LOC
Timur	LOC
.	O

Peresmian	EVENT
ini	O
akan	O
dihadiri	O
oleh	O
Menteri	O
PUPR	O
Basuki	O
Hadimuljono	O
Gubernur	O
Jawa	LOC
Tengah	LOC
Ganjar	O
Pranowo	O
dan	O
Gubernur	O
Jawa	LOC
Timur	LOC
Khofifah	O
Indar	O
Parawansa	O
.	O

Proyek	O
Tol	LOC
Semarang-Demak	LOC
ini	O
mulai	O
dibangun	O
sejak	O
tahun	TIME
2018	TIME
dengan	O
total	O
panjang	O
274	O
km	O
dan	O
nilai	O
investasi	O
mencapai	O
Rp	O
156	O
triliun	O
.	O

Pada	O
hari	TIME
Sabtu	TIME
(10/06/2023)	TIME
pukul	TIME
1530	TIME
WIB	TIME
telah	O
terjadi	O
gempa	EVENT
bumi	EVENT
berkekuatan	O
52	O
Magnitudo	O
yang	O
berpusat	O
di	O
Kecamatan	LOC
Teupah	LOC
Tengah	LOC
Kabupaten	LOC
Simeulue	LOC
Aceh	LOC
.	O

Gempa	EVENT
ini	O
terasa	O
hingga	O
Kecamatan	LOC
Simeulue	LOC
Timur	LOC
Kecamatan	LOC
Simeulue	LOC
Tengah	LOC
dan	O
Kecamatan	LOC
Simeulue	LOC
Barat	LOC
.	O

Masyarakat	O
sempat	O
panik	O
dan	O
berhamburan	O
keluar	O
rumah	O
saat	TIME
gempa	EVENT
terjadi	O
.	O

Hingga	O
saat	TIME
ini	TIME
belum	O
ada	O
laporan	O
kerusakan	O
bangunan	O
atau	O
korban	O
jiwa	O
akibat	O
gempa	EVENT
tersebut	O
.	O

BPBD	O
Kabupaten	LOC
Simeulue	LOC
terus	O
memantau	O
kondisi	O
di	O
lapangan	O
dan	O
berkoordinasi	O
dengan	O
instansi	O
terkait	O
.	O

Pada	O
Minggu	TIME
(11/06/2023)	TIME
dini	TIME
hari	TIME
sekitar	TIME
pukul	TIME
200	TIME
WIB	TIME
sebuah	O
kapal	O
nelayan	O
terbalik	EVENT
di	O
perairan	LOC
Kecamatan	LOC
Alafan	LOC
Kabupaten	LOC
Simeulue	LOC
Aceh	LOC
.	O

Kapal	O
yang	O
membawa	O
5	O
orang	O
ABK	O
ini	O
terbalik	EVENT
diduga	O
akibat	O
cuaca	EVENT
buruk	EVENT
dan	O
gelombang	EVENT
tinggi	EVENT
mencapai	O
3	O
meter	O
.	O

Tim	O
SAR	O
gabungan	O
berhasil	O
menyelamatkan	EVENT
3	O
orang	O
ABK	O
dalam	O
kondisi	O
selamat	O
sementara	O
2	O
orang	O
lainnya	O
masih	O
dalam	O
pencarian	O
.	O

Operasi	O
pencarian	O
masih	O
terus	O
dilakukan	O
hingga	O
hari	TIME
ini	TIME
.	O

Minggu	TIME
(18/06/2023)	TIME
sore	TIME
hujan	EVENT
deras	EVENT
disertai	O
angin	EVENT
kencang	EVENT
melanda	O
beberapa	O
wilayah	O
di	O
Kecamatan	LOC
Teupah	LOC
Selatan	LOC
Kabupaten	LOC
Simeulue	LOC
.	O

Akibatnya	O
puluhan	O
pohon	O
tumbang	EVENT
dan	O
menutup	O
akses	O
jalan	O
di	O
Desa	LOC
Labuhan	LOC
Bajau	LOC
.	O

Tidak	O
ada	O
korban	O
jiwa	O
dalam	O
peristiwa	O
ini	O
namun	O
beberapa	O
rumah	O
warga	O
mengalami	O
kerusakan	O
ringan	O
akibat	O
tertimpa	O
pohon	O
tumbang	EVENT
.	O

BPBD	O
Simeulue	LOC
bersama	O
warga	O
dan	O
perangkat	O
desa	O
setempat	O
terus	O
berupaya	O
membersihkan	O
material	O
pohon	O
tumbang	EVENT
yang	O
menutup	O
akses	O
jalan	O
.	O

Sementara	O
itu	O
pada	O
Selasa	TIME
(13/06/2023)	TIME
terjadi	O
kebakaran	EVENT
hutan	O
dan	O
lahan	O
(	O
Karhutla	O
)	O
di	O
Kecamatan	LOC
Simeulue	LOC
Cut	LOC
.	O

Kebakaran	EVENT
diduga	O
akibat	O
pembukaan	O
lahan	O
dengan	O
cara	O
membakar	EVENT
yang	O
dilakukan	O
oleh	O
orang	O
tak	O
bertanggung	O
jawab	O
.	O

Api	EVENT
dengan	O
cepat	O
menjalar	O
ke	O
lahan	O
gambut	O
dan	O
semak	O
belukar	O
di	O
sekitarnya	O
hingga	O
menimbulkan	O
kepulan	O
asap	EVENT
tebal	EVENT
.	O

Petugas	O
pemadam	O
kebakaran	O
dibantu	O
masyarakat	O
dan	O
TNI/Polri	O
berjibaku	O
memadamkan	EVENT
api	O
agar	O
tidak	O
semakin	O
meluas	O
.	O

Butuh	O
waktu	TIME
berjam-jam	TIME
untuk	O
mengakhiri	O
kebakaran	EVENT
ini	O
.	O
Luas	O
lahan	O
yang	O
terbakar	EVENT
diperkirakan	O
mencapai	O
12	O
hektar	O
.	O

Polisi	O
masih	O
menyelidiki	EVENT
penyebab	O
kebakaran	EVENT
dan	O
berupaya	O
mengungkap	O
pelaku	O
pembakaran	O
lahan	O
.	O

Pemerintah	O
daerah	O
terus	O
menghimbau	EVENT
masyarakat	O
agar	O
tidak	O
membuka	O
lahan	O
dengan	O
cara	O
membakar	O
karena	O
sangat	O
berisiko	O
terjadinya	O
kebakaran	EVENT
yang	O
lebih	O
besar	O
.	O

Senin	TIME
(12/06/2023)	TIME
Desa	LOC
Sital	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
menggelar	EVENT
Festival	EVENT
Budaya	EVENT
dan	O
Kuliner	O
Tradisional	O
.	O

Acara	O
ini	O
berlangsung	O
selama	TIME
tiga	TIME
hari	TIME
mulai	O
tanggal	TIME
12	TIME
hingga	TIME
(14/08/2023)	TIME
di	O
Lapangan	LOC
Desa	LOC
Sital	LOC
.	O

Festival	EVENT
ini	O
menampilkan	O
berbagai	O
pertunjukan	O
seni	O
tari	O
tradisional	O
pameran	O
kerajinan	O
lokal	O
dan	O
bazaar	O
kuliner	O
khas	O
Simeulue	LOC
.	O

Tujuannya	O
untuk	O
melestarikan	O
dan	O
memperkenalkan	O
kekayaan	O
budaya	O
Simeulue	LOC
kepada	O
generasi	O
muda	O
dan	O
wisatawan	O
.	O

Rabu	TIME
(14/09/2023)	TIME
bertempat	O
di	O
Desa	LOC
Batu	LOC
Batu	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
dilaksanakan	EVENT
kegiatan	O
penyuluhan	O
dan	O
pelatihan	O
pembuatan	O
pupuk	O
organik	O
bagi	O
kelompok	O
tani	O
.	O

Kegiatan	EVENT
ini	O
merupakan	O
program	O
kerja	O
sama	O
antara	O
Dinas	O
Pertanian	O
Kabupaten	LOC
Simeulue	LOC
dengan	O
Universitas	O
Syiah	LOC
Kuala	LOC
Banda	LOC
Aceh	LOC
.	O

Sebanyak	O
30	O
petani	O
dari	O
Desa	LOC
Batu	LOC
Batu	LOC
mengikuti	O
pelatihan	EVENT
ini	O
Mereka	O
diajarkan	O
teknik	O
pembuatan	O
pupuk	O
organik	O
berbahan	O
dasar	O
limbah	O
pertanian	O
dan	O
kotoran	O
ternak	O
.	O

Dengan	O
adanya	O
pelatihan	EVENT
ini	O
diharapkan	O
petani	O
dapat	O
memproduksi	O
pupuk	O
organik	O
secara	O
mandiri	O
dan	O
mengurangi	O
ketergantungan	O
pada	O
pupuk	O
kimia	O
.	O

Selasa	TIME
(20/07/2023)	TIME
pukul	TIME
1400	TIME
WIB	TIME
di	O
Desa	LOC
Sibu	LOC
Cut	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
terjadi	O
kecelakaan	EVENT
lalu	EVENT
lintas	EVENT
antara	O
sepeda	O
motor	O
dengan	O
mobil	O
pick	O
up	O
.	O

Pengendara	O
sepeda	O
motor	O
meninggal	EVENT
dunia	EVENT
di	O
lokasi	O
kejadian	O
akibat	O
luka	O
parah	O
di	O
bagian	O
kepala	O
.	O

Sementara	O
sopir	O
mobil	O
pick	O
up	O
mengalami	O
luka	O
ringan	O
Polisi	O
masih	O
menyelidiki	EVENT
penyebab	O
kecelakaan	O
ini	O
.	O

Kamis	TIME
(22/12/2025)	TIME
Desa	LOC
Inor	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
mengadakan	EVENT
kegiatan	O
bersih	O
bersih	O
pantai	O
dalam	O
rangka	O
memperingati	O
Hari	EVENT
Lingkungan	EVENT
Hidup	EVENT
Sedunia	EVENT
.	O

Puluhan	O
warga	O
desa	O
bergotong	O
royong	O
membersihkan	EVENT
sampah	O
plastik	O
dan	O
limbah	O
lainnya	O
yang	O
berserakan	O
di	O
sepanjang	O
pesisir	O
pantai	O
Inor	LOC
.	O

Kegiatan	EVENT
ini	O
juga	O
bertujuan	O
mengedukasi	O
masyarakat	O
tentang	O
pentingnya	O
menjaga	O
kebersihan	O
lingkungan	O
pesisir	O
dan	O
laut	O
.	O

Sampah	O
yang	O
terkumpul	O
kemudian	O
dipilah	O
antara	O
sampah	O
organik	O
dan	O
anorganik	O
Sampah	O
organik	O
akan	O
diolah	O
menjadi	O
kompos	O
sedangkan	O
sampah	O
anorganik	O
akan	O
didaur	O
ulang	O
atau	O
dibuang	O
ke	O
tempat	O
pembuangan	O
akhir	O
.	O

Minggu	TIME
(25/11/2023)	TIME
Desa	LOC
Ujung	LOC
Harapan	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
melaksanakan	EVENT
pemilihan	EVENT
Kepala	EVENT
Desa	EVENT
serentak	O
periode	O
2023-2029	TIME
.	O

Tiga	O
calon	O
Kepala	O
Desa	O
memperebutkan	EVENT
jabatan	O
tersebut	O
Pemilihan	EVENT
dilakukan	O
secara	O
langsung	O
oleh	O
warga	O
desa	O
yang	O
telah	O
memiliki	O
hak	O
pilih	O
.	O

Proses	O
pemungutan	EVENT
dan	O
penghitungan	EVENT
suara	O
berlangsung	O
aman	O
dan	O
lancar	O
di	O
bawah	O
pengawasan	O
Panitia	O
Pemilihan	O
Kepala	O
Desa	O
(	O
Pilkades	O
)	O
dan	O
aparat	O
keamanan	O
.	O

Hasil	O
penghitungan	EVENT
suara	O
menunjukkan	O
kandidat	O
nomor	O
urut	O
2	O
yakni	O
Jafar	O
Mukhlis	O
memenangkan	EVENT
Pilkades	O
dengan	O
perolehan	O
450	O
suara	O
dari	O
total	O
823	O
suara	O
yang	O
masuk	O
.	O

Jafar	O
akan	O
dilantik	EVENT
sebagai	O
Kepala	O
Desa	O
Ujung	LOC
Harapan	LOC
yang	O
baru	O
pada	O
(08/2023)	TIME
mendatang	O
Masa	O
jabatannya	O
akan	O
berlangsung	O
selama	TIME
enam	TIME
tahun	TIME
ke	O
depan	O
.	O

Desa	LOC
Busung	LOC
Indah	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
menyelenggarakan	EVENT
acara	O
Maulid	EVENT
Nabi	EVENT
Muhammad	EVENT
SAW	EVENT
1444	TIME
Hijriah	TIME
pada	O
Rabu	TIME
malam	TIME
(28/07/2023)	TIME
.	O

Acara	O
digelar	EVENT
di	O
Masjid	LOC
Baiturrahim	LOC
Desa	LOC
Busung	LOC
Indah	LOC
Ribuan	O
warga	O
dari	O
berbagai	O
desa	O
di	O
Kecamatan	LOC
Teupah	LOC
Barat	LOC
turut	O
hadir	O
memeriahkan	O
acara	O
ini	O
.	O

Dalam	O
sambutannya	O
Kepala	O
Desa	LOC
Busung	LOC
Indah	LOC
Tarmizi	O
mengatakan	EVENT
peringatan	O
Maulid	EVENT
Nabi	EVENT
menjadi	O
momentum	O
untuk	O
meningkatkan	O
keimanan	O
dan	O
ketakwaan	O
kepada	O
Allah	O
SWT	O
serta	O
meneladani	O
akhlak	O
mulia	O
Rasulullah	O
SAW	O
.	O

Acara	O
dimeriahkan	EVENT
dengan	O
pembacaan	EVENT
syair	EVENT
Maulid	EVENT
Barzanji	EVENT
oleh	O
para	O
santri	O
dari	O
Pondok	LOC
Pesantren	LOC
Darussalam	LOC
.	O

Kamis	TIME
(29/03/2023)	TIME
Pemerintah	O
Desa	LOC
Angkeo	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
Kabupaten	LOC
Simeulue	LOC
meresmikan	EVENT
Balai	O
Desa	O
yang	O
baru	O
selesai	O
dibangun	EVENT
.	O

Pembangunan	EVENT
Balai	O
Desa	O
ini	O
menghabiskan	O
anggaran	O
sebesar	O
yang	O
bersumber	O
dari	O
tahun	TIME
2023	TIME
.	O

Peresmian	EVENT
ditandai	O
dengan	O
pengguntingan	O
pita	O
oleh	O
Camat	O
Teupah	LOC
Barat	LOC
Arman	O
didampingi	O
Kepala	O
Desa	LOC
Angkeo	LOC
Mahmud	O
.	O

Senin	TIME
(3/04/2023)	TIME
bertempat	O
di	O
Masjid	LOC
Al-Ikhlas	LOC
Desa	LOC
Awe	LOC
Kecil	LOC
dilaksanakan	EVENT
kegiatan	O
Safari	EVENT
Subuh	EVENT
yang	O
rutin	O
diadakan	O
setiap	TIME
bulan	TIME
.	O

Safari	EVENT
Subuh	EVENT
ini	O
diikuti	O
oleh	O
puluhan	O
jamaah	O
dari	O
berbagai	O
desa	O
di	O
Kecamatan	LOC
Teupah	LOC
Barat	LOC
.	O

Dalam	O
sambutannya	O
Ustadz	O
Syahrul	O
selaku	O
penceramah	O
mengajak	EVENT
jamaah	O
untuk	O
meningkatkan	O
keimanan	O
dan	O
ketakwaan	O
kepada	O
Allah	O
SWT	O
melalui	O
sholat	O
berjamaah	O
.	O

Minggu	TIME
(09/01/2025)	TIME
2023	TIME
warga	O
Desa	LOC
Awe	LOC
Seubal	LOC
melakukan	EVENT
gotong	EVENT
royong	EVENT
memperbaiki	EVENT
jalan	O
desa	O
yang	O
rusak	O
akibat	O
banjir	EVENT
beberapa	TIME
hari	TIME
lalu	TIME
.	O

Kerusakan	O
jalan	O
di	O
beberapa	O
titik	O
cukup	O
parah	O
sehingga	O
mengganggu	O
aktivitas	O
warga	O
Dengan	O
semangat	O
kebersamaan	O
warga	O
bergotong	EVENT
royong	EVENT
menimbun	O
jalan	O
dengan	O
batu	O
dan	O
tanah	O
.	O

Selasa	TIME
(11/08/2023)	TIME
di	O
Desa	LOC
Bunon	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
telah	O
dilaksanakan	EVENT
panen	EVENT
perdana	EVENT
padi	O
varietas	O
Inpari	O
32	O
.	O

Varietas	O
padi	O
ini	O
merupakan	O
bantuan	O
dari	O
Dinas	O
Pertanian	O
Kabupaten	LOC
Simeulue	LOC
yang	O
disalurkan	EVENT
kepada	O
kelompok	O
tani	O
di	O
Desa	LOC
Bunon	LOC
pada	O
awal	TIME
musim	TIME
tanam	TIME
Maret	TIME
lalu	TIME
.	O

Dengan	O
penerapan	O
teknologi	O
budidaya	O
yang	O
tepat	O
padi	O
Inpari	O
32	O
mampu	O
menghasilkan	O
.	O

Hasil	O
panen	O
ini	O
melampaui	O
target	O
produktivitas	O
yang	O
ditetapkan	O
sebesar	O
.	O

Kamis	TIME
(13/10/2023)	TIME
puluhan	O
rumah	O
warga	O
di	O
Desa	LOC
Inor	LOC
Kecamatan	LOC
Teupah	LOC
Barat	LOC
terendam	EVENT
banjir	EVENT
akibat	O
luapan	O
Sungai	LOC
Inor	LOC
setelah	O
hujan	EVENT
deras	EVENT
selama	TIME
dua	TIME
hari	TIME
.	O

Banjir	EVENT
setinggi	O
hingga	O
ini	O
merendam	O
pemukiman	O
warga	O
dan	O
areal	O
persawahan	O
.	O

Tidak	O
ada	O
korban	O
jiwa	O
dalam	O
bencana	EVENT
ini	O
namun	O
kerugian	O
material	O
ditaksir	O
mencapai	O
.	O
terus	O
memantau	EVENT
kondisi	O
banjir	O
dan	O
memberikan	EVENT
bantuan	O
logistik	O
kepada	O
warga	O
terdampak	O
.	O

Jumat	TIME
(14/02/2021)	TIME
menyelenggarakan	EVENT
pelatihan	O
peningkatan	O
kapasitas	O
bagi	O
para	O
petani	O
desa	O
.	O

Pelatihan	EVENT
ini	O
bertujuan	O
untuk	O
meningkatkan	O
pengetahuan	O
dan	O
keterampilan	O
petani	O
dalam	O
mengelola	O
lahan	O
pertanian	O
secara	O
modern	O
dan	O
berkelanjutan	O
.	O

Petani	O
diajarkan	EVENT
teknik	O
pembuatan	O
pupuk	O
organik	O
sistem	O
irigasi	O
yang	O
efisien	O
dan	O
cara	O
mengendalikan	O
hama	O
penyakit	O
tanaman	O
.	O

Selain	O
itu	O
petani	O
juga	O
dibekali	EVENT
dengan	O
pengetahuan	O
tentang	O
manajemen	O
keuangan	O
usaha	O
tani	O
agar	O
bisa	O
meningkatkan	O
pendapatan	O
mereka	O
.	O

Pelatihan	EVENT
yang	O
berlangsung	O
selama	TIME
tiga	TIME
hari	TIME
ini	O
diikuti	O
oleh	O
30	O
orang	O
petani	O
dari	O
Desa	LOC
Laayon	LOC
.	O

Senin	TIME
(25/05/2023)	TIME
masyarakat	O
Desa	LOC
Lantik	LOC
melaksanakan	EVENT
Festival	EVENT
Mandi	EVENT
Safar	EVENT
di	O
Pantai	LOC
Lantik	LOC
.	O

Festival	EVENT
ini	O
merupakan	O
tradisi	O
turun	O
temurun	O
yang	O
dilaksanakan	O
setiap	TIME
bulan	TIME
Safar	TIME
dalam	O
kalender	O
Islam	O
.	O

Ribuan	O
warga	O
dari	O
berbagai	O
desa	O
di	O
Kecamatan	LOC
Teupah	LOC
Barat	LOC
turut	O
berpartisipasi	O
dalam	O
festival	O
ini	O
.	O

Mereka	O
mandi	EVENT
beramai-ramai	O
di	O
Sungai	LOC
Lantik	LOC
yang	O
diyakini	O
dapat	O
menyembuhkan	O
berbagai	O
penyakit	O
dan	O
membawa	O
keberkahan	O
.	O

Selain	O
mandi	EVENT
warga	O
juga	O
melakukan	O
doa	O
bersama	O
dan	O
menikmati	O
berbagai	O
kuliner	O
khas	O
Simeulue	LOC
yang	O
dijajakan	O
di	O
sekitar	O
lokasi	O
festival	O
.	O

Pada	O
tahun	O
2024	TIME
warga	O
Desa	O
Ameria	LOC
Kecamatan	O
Teupah	LOC
Selatan	LOC
mengadakan	O
festival	EVENT
budaya	EVENT
tahunan	O
.	O

Sejak	O
zaman	O
dahulu	TIME
masyarakat	O
Desa	O
Luan	LOC
Sorip	LOC
rutin	O
melaksanakan	O
upacara	EVENT
turun	EVENT
ke	EVENT
sawah	EVENT
.	O

Minggu	TIME
pagi	TIME
warga	O
Desa	O
Salur	LOC
menggelar	O
gotong	EVENT
royong	EVENT
membersihkan	O
pantai	O
.	O

Setiap	O
hari	TIME
Jumat	TIME
masyarakat	O
Desa	O
Nancala	LOC
melakukan	O
pengajian	EVENT
rutin	O
.	O

Bulan	TIME
lalu	TIME
Desa	O
Lakubang	LOC
Kecamatan	O
Simeulue	LOC
Tengah	LOC
mengadakan	O
lomba	EVENT
memancing	EVENT
.	O

Pada	O
musim	TIME
panen	TIME
warga	O
Desa	O
Situfa	LOC
menggelar	O
syukuran	EVENT
bersama	EVENT
.	O

Awal	TIME
tahun	TIME
ini	TIME
pemuda	O
Desa	O
Lubuk	LOC
Baik	LOC
menyelenggarakan	O
turnamen	EVENT
voli	EVENT
.	O

Kemarin	TIME
sore	TIME
masyarakat	O
Desa	O
Sambai	LOC
mengadakan	O
rapat	EVENT
desa	EVENT
.	O

Setiap	O
malam	TIME
Minggu	TIME
pemuda	O
Desa	O
Lewak	LOC
rutin	O
menggelar	O
latihan	EVENT
silat	EVENT
.	O

Pekan	TIME
depan	TIME
Desa	O
Sukadana	LOC
akan	O
mengadakan	O
festival	EVENT
kuliner	EVENT
tradisional	EVENT
.	O

Tahun	TIME
2023	TIME
lalu	TIME
Desa	O
Kuala	LOC
Makmur	LOC
berhasil	O
menyelenggarakan	O
pesta	EVENT
laut	EVENT
.	O

Setiap	O
Sabtu	TIME
pagi	TIME
warga	O
Desa	O
Laayon	LOC
melakukan	O
senam	EVENT
bersama	EVENT
.	O

Bulan	TIME
depan	TIME
masyarakat	O
Desa	O
Lantik	LOC
akan	O
mengadakan	O
upacara	EVENT
adat	EVENT
.	O

Pada	O
musim	TIME
hujan	TIME
warga	O
Desa	O
Sembilan	LOC
selalu	O
menggelar	O
ritual	EVENT
tolak	EVENT
bala	EVENT
.	O

Minggu	TIME
sore	TIME
ini	TIME
pemuda	O
Desa	O
Kuta	LOC
Padang	LOC
akan	O
mengadakan	O
pertandingan	EVENT
sepakbola	EVENT
.	O

Selasa	TIME
pagi	TIME
kemarin	TIME
masyarakat	O
Desa	O
Kuala	LOC
Makmur	LOC
melaksanakan	O
gotong	EVENT
royong	EVENT
.	O

Di	O
bulan	TIME
Ramadhan	TIME
warga	O
Desa	O
Ameria	LOC
Bahagia	LOC
mengadakan	O
buka	EVENT
puasa	EVENT
bersama	EVENT

.	O
Kamis	TIME
malam	TIME
nanti	TIME
penduduk	O
Desa	O
Sital	LOC
akan	O
menggelar	O
festival	EVENT
budaya	EVENT
.	O

Pada	O
musim	TIME
panen	TIME
warga	O
Desa	O
Borengan	LOC
mengadakan	O
upacara	EVENT
syukuran	EVENT
.	O

Jumat	TIME
siang	TIME
ini	TIME
masyarakat	O
Desa	O
Lantik	LOC
akan	O
melaksanakan	O
lomba	EVENT
memancing	EVENT
.	O

Senin	TIME
dini	TIME
hari	TIME
pesawat	O
di	O
Bandara	LOC
Soetta	LOC
mengalami	O
kendala	EVENT
teknis	EVENT
.	O

Pada	O
awal	TIME
tahun	TIME
2024	TIME
warga	O
Kampung	LOC
Melayu	LOC
menggelar	O
karnaval	EVENT
budaya	EVENT
.	O

Minggu	TIME
siang	TIME
kemarin	TIME
pengunjung	O
Mall	LOC
Taman	LOC
Anggrek	LOC
menyaksikan	O
kebakaran	EVENT
kecil	EVENT
.	O

Di	O
musim	TIME
panas	TIME
ini	TIME
petani	O
Desa	LOC
Sukamaju	LOC
mengadakan	O
ritual	EVENT
minta	EVENT
hujan	EVENT
.	O

Rabu	TIME
malam	TIME
besok	TIME
pemuda	O
Kawasan	LOC
Menteng	LOC
akan	O
menggelar	O
konser	EVENT
amal	EVENT
.	O

Selama	O
libur	TIME
lebaran	TIME
pedagang	O
Pasar	LOC
Tanah	LOC
Abang	LOC
mengalami	O
peningkatan	EVENT
omzet	EVENT
.	O

Jumat	TIME
pagi	TIME
tadi	TIME
karyawan	O
Gedung	LOC
Sindo	LOC
mengikuti	O
simulasi	EVENT
kebakaran	EVENT
.	O

Di	O
penghujung	TIME
tahun	TIME
mahasiswa	O
Kampus	LOC
Depok	LOC
menyelenggarakan	O
pameran	EVENT
teknologi	EVENT
.	O

Pada	O
akhir	TIME
pekan	TIME
ini	TIME
pengunjung	O
Kebun	LOC
Raya	LOC
Bogor	LOC
menyaksikan	O
bunga	EVENT
bangkai	EVENT
mekar	EVENT
.	O

Selasa	TIME
sore	TIME
nanti	TIME
warga	O
Perumahan	LOC
Citra	LOC
Garden	LOC
mengadakan	O
vaksinasi	EVENT
massal	EVENT
.	O

Di	O
musim	TIME
kemarau	TIME
pengunjung	O
Pantai	LOC
Ancol	LOC
menikmati	O
festival	EVENT
layang	EVENT
layang	EVENT
.	O

Kamis	TIME
pagi	TIME
ini	TIME
penghuni	O
Apartemen	LOC
Green	LOC
Bay	LOC
melaporkan	O
kebocoran	EVENT
pipa	EVENT
.	O

Sepanjang	O
bulan	TIME
puasa	TIME
pedagang	O
Pasar	LOC
Minggu	LOC
menggelar	O
bazar	EVENT
takjil	EVENT
.	O

Sabtu	TIME
malam	TIME
kemarin	TIME
pengunjung	O
Stadion	LOC
Gelora	LOC
Bung	LOC
Karno	LOC
menyaksikan	O
konser	EVENT
rock	EVENT
.	O

Di	O
awal	TIME
musim	TIME
hujan	TIME
petani	O
Desa	LOC
Sukamulya	LOC
melaksanakan	O
upacara	EVENT
adat	EVENT
.	O

Minggu	TIME
siang	TIME
ini	TIME
pengunjung	O
Mall	LOC
Grand	LOC
Indonesia	LOC
mengikuti	O
lomba	EVENT
cosplay	EVENT
.	O

Di	O
waktu	TIME
subuh	TIME
ini	TIME
para	O
nelayan	O
Pelabuhan	LOC
Muara	LOC
Angke	LOC
memulai	O
aktivitas	EVENT
melaut	EVENT
bersama	EVENT
.	O

Setiap	O
tahun	TIME
baru	TIME
masehi	TIME
seluruh	O
penduduk	O
Kampung	LOC
Adat	LOC
Naga	LOC
bersama-sama	O
merayakan	EVENT
syukuran	EVENT
tradisional	EVENT
.	O

Saat	O
musim	TIME
panen	TIME
tiba	TIME
semua	O
petani	O
Desa	LOC
Cipta	LOC
Karya	LOC
bergotong	O
royong	EVENT
memanen	EVENT
padi	EVENT
.	O

Ketika	O
bulan	TIME
purnama	TIME
muncul	TIME
beberapa	O
pemuda	O
Pulau	LOC
Tidung	LOC
Kecil	LOC
berkumpul	O
mengadakan	EVENT
upacara	EVENT
adat	EVENT
.	O

Menjelang	O
festival	TIME
budaya	TIME
tahunan	TIME
komunitas	O
seniman	O
Kawasan	LOC
Kota	LOC
Tua	LOC
bersemangat	O
mempersiapkan	EVENT
pameran	EVENT
kesenian	EVENT
.	O

Selama	O
minggu	TIME
pertama	TIME
ramadhan	TIME
para	O
pedagang	O
Pasar	LOC
Tanah	LOC
Abang	LOC
ramai	O
menggelar	EVENT
bazaar	EVENT
takjil	EVENT
.	O

Sepanjang	O
musim	TIME
hujan	TIME
ini	TIME
warga	O
sekitar	O
Sungai	LOC
Ciliwung	LOC
Hulu	LOC
bergotong-royong	O
